,id,Date Created,Tweet,location,type_incident,Tweet_sentiment
0,1556011346768052224,2022-08-06 20:16:29,"All hands transmitted, fire in a private dwelling.",Bronx | 687 E 224th St.,fires,0
484,1573135325341302784,2022-09-23 02:21:03,"Confirmed knifepoint robbery. Suspect is a m/w, 25-30 y/o, wearing a black mask, black hoodie, black pants.",Brooklyn | 7023 Bay Pkwy.,fires,0
485,1573088814972690433,2022-09-22 23:16:14,"Confirmed gunpoint robbery. Suspect is a m/b with dreadlocks, 6’0” tall, wearing a tan hoodie.",Manhattan | W 41st St and 10th Ave.,fires,0
486,1573076934090784768,2022-09-22 22:29:02,"Confirmed robbery, aided w/ minor injuries. Suspect is a m/h, 25-30 y/o, 6’0” tall w/ a sli… https://t.co/jqBD2EcTHC",Brooklyn | 412 52nd St.,fires,0
487,1573048436810727424,2022-09-22 20:35:47,"Confirmed male shot in the leg, aided not likely.",Manhattan | 2314 1st Ave.,crime,3
488,1573021435915804675,2022-09-22 18:48:30,"All hands transmitted, fire on the 10th floor.",Queens | 19-25 Seagirt Blvd.,fires,0
489,1572973467770802176,2022-09-22 15:37:53,Confirmed multiple people shot at the location.,Brooklyn | 465 Columbia St.,crime,3
490,1572791635775291395,2022-09-22 03:35:21,"Confirmed gunpoint robbery. Suspect is a m/b wearing a light blue mask, sweater w/ red lett… https://t.co/GXINUE2rcg",Queens | 36-09 Main St.,fires,0
491,1572762386469388289,2022-09-22 01:39:08,"Confirmed male stabbed in the chest, aided is likely.",Brooklyn | 45 Lott Ave.,crime,3
492,1572756897664581632,2022-09-22 01:17:19,"Child struck by a vehicle, aided w/ serious injuries. Highway CIS requested for the confirmed job.",Brooklyn | 81st St and 19th Ave.,accident,2
493,1572725337070661632,2022-09-21 23:11:54,"Confirmed male shot in transit at Grant Ave station, aided not likely.",Brooklyn | Grant Ave and Pitkin Ave.,crime,3
494,1572716811359064064,2022-09-21 22:38:02,"Confirmed male shot in the leg, aided not likely.",Manhattan | W 136th St and Broadway.,crime,3
495,1572712001322860545,2022-09-21 22:18:55,"Confirmed slashing in transit. Suspect is a m/b, 5’8” tall w/ a sl… https://t.co/hRWcDtu40H",Brooklyn | Atlantic Ave–Barclays Center station.,fires,0
496,1572685759815221249,2022-09-21 20:34:38,"Confirmed shots fired. S-1 is a m/b wearing a blue hoodie, fled w/b on Avenue D… https://t.co/YoIRm8Uft5",Brooklyn | E 57th St and Avenue D.,crime,3
497,1572681335881211906,2022-09-21 20:17:04,"Vehicle accident, aided DOA at the hospital. Highway CIS requested for the confirmed job.",Manhattan | Henry Hudson Pkwy n/b near W 125th St.,accident,2
498,1572661273711501313,2022-09-21 18:57:20,"Confirmed burglary. Suspect is a m/b, 6’0” tall, wearing a baby blue tank top, gra… https://t.co/xcXtjV5hWB",Staten Island | 19 Hasbrouck Rd.,fires,0
499,1572635993316143105,2022-09-21 17:16:53,"Confirmed bank robbery. Suspect is a male w/ a dark complexion, 5’3”-5’4” tall, wearing a… https://t.co/uTv5lbuC1G",Brooklyn | 7415 5th Ave.,fires,0
500,1572591870257119234,2022-09-21 14:21:33,"All hands transmitted, fire on the 2nd floor.",Queens | 69-10 Grand Ave.,fires,0
501,1572561889451999233,2022-09-21 12:22:25,37 y/o male was stabbed in the neck and abdomen and pronounced deceased at NewYork-Presbyterian Brooklyn Methodist… https://t.co/oY4Pv9OgmA,,crime,3
502,1572417058356199424,2022-09-21 02:46:55,"Confirmed assault w/ a knife, aided is likely. Suspect is a light-skinned m/h… https://t.co/DFsQEWlP3E",Brooklyn | President St and 4th Ave.,crime,3
503,1572381277315280896,2022-09-21 00:24:44,Confirmed male shot at the location.,Bronx | 1667 Grand Ave.,crime,3
504,1572372340151025664,2022-09-20 23:49:13,"Confirmed gunpoint robbery. Suspect is a m/b with dreads, wearing a blue construction… https://t.co/uV1ujlFSRe",Queens | 98-20 Astoria Blvd.,fires,0
505,1572367909141319680,2022-09-20 23:31:37,"Confirmed knifepoint robbery. Suspect is a m/b wearing a black hoodie, gray or black… https://t.co/mOEABVZF7S",Manhattan | 407 Amsterdam Ave.,fires,0
506,1572333744585080835,2022-09-20 21:15:51,Confirmed gunpoint robbery. Four m/b suspects. S-1 is wearing a black tracksuit w/ stri… https://t.co/QNwYtjlGPq,Queens | 88-05 Jamaica Ave.,robbery,1
507,1572328044924370944,2022-09-20 20:53:13,"Confirmed female shot, aided not likely.",Manhattan | 2360 1st Ave.,crime,3
508,1572322763691659265,2022-09-20 20:32:13,"Confirmed female shot, aided is likely. Suspect in custody.",Brooklyn | 1925 Stuart St.,crime,3
509,1572271518457135106,2022-09-20 17:08:36,"Confirmed male shot in the arm, aided not likely.",Brooklyn | 99 Tompkins Ave.,crime,3
510,1572248165872549889,2022-09-20 15:35:48,"All hands transmitted, fire in a private dwelling.",Queens | 115-01 Dunkirk St.,fires,0
511,1572194033241362433,2022-09-20 12:00:42,"Confirmed jumper down, aided is DOA.",Manhattan | E 57th St and 3rd Ave.,accident,2
512,1572056853286211586,2022-09-20 02:55:35,"Confirmed shots fired. Suspect is a m/b in his 30s w/ a skinny build, wearing all blac… https://t.co/HStL7DPN8M",Brooklyn | 541 Nostrand Ave.,crime,3
513,1572053864681029632,2022-09-20 02:43:43,"All hands transmitted, fire in a store.",Brooklyn | 190 E 98th St.,fires,0
514,1571990368388018178,2022-09-19 22:31:24,"All hands transmitted, fire on the 3rd floor.",Bronx | 3184 Villa Ave.,fires,0
515,1571981222712119300,2022-09-19 21:55:04,"Confirmed shots fired. Two m/b suspects wearing all black, one wearing white sneakers.… https://t.co/FtO8916xU5",Brooklyn | 3222 Mermaid Ave.,crime,3
516,1571956593020788742,2022-09-19 20:17:11,"Confirmed person slashed, aided not likely. Suspect is a m/b, 5’11” tall,… https://t.co/ZacDQLmwLp",Manhattan | E 16th St and Union Square W.,fires,0
517,1571936674812149760,2022-09-19 18:58:03,"Confirmed gunpoint robbery. Two male suspects, 5’9”-5’10” tall. S-1 is wearing a black mas… https://t.co/J0rhYZVbVs",Queens | 139-15 28th Rd.,robbery,1
518,1571927409670164481,2022-09-19 18:21:14,"Confirmed gunpoint robbery. S-1 is a m/b wearing a black sweater, black pants. S-… https://t.co/nas1qgMqpa",Bronx | Bogart Ave and Brady Ave.,fires,0
519,1571869684441415680,2022-09-19 14:31:51,"Confirmed male shot, aided not likely.",Bronx | 2955 Fenton Ave.,crime,3
520,1571859314838487044,2022-09-19 13:50:39,PD o/s of a threat investigation at the location.,Brooklyn | 2525 Haring St.,fires,0
521,1571833139793641473,2022-09-19 12:06:38,"Confirmed male stabbed. Suspect is a m/b in his 40s wearing a black hat, white… https://t.co/GY4DkHeVaM",Manhattan | W 41st St and Broadway.,crime,3
522,1571694095176810498,2022-09-19 02:54:07,"2nd alarm transmitted, fire in a private dwelling.",Staten Island | Henderson Ave and Bement Ave.,fires,0
523,1571677962893774850,2022-09-19 01:50:01,"Confirmed male shot in the hand, aided not likely.",Bronx | 2656 Decatur Ave.,crime,3
524,1571677203242549248,2022-09-19 01:47:00,"Confirmed commercial robbery at gunpoint. S-1 is a m/b wearing a white mask, all black… https://t.co/cNam1iPUJz",Brooklyn | 601 Central Ave.,fires,0
525,1571673276371423233,2022-09-19 01:31:24,"All hands transmitted, fire in a private dwelling.",Queens | 73-02 41st Ave.,fires,0
526,1571651851862396928,2022-09-19 00:06:16,"28 y/o male was shot multiple times and pronounced deceased. One male was shot in the left arm and cheek, another i… https://t.co/OKE8xF8OXq",,crime,3
527,1575626519879319555,2022-09-29 23:20:10,"Confirmed male stabbed, aided is conscious. Suspect is a m/h, 5’5” tall, wearing black and white Nike shoes.",Manhattan | 101 Allen St.,crime,3
528,1575623582725672960,2022-09-29 23:08:30,"All hands transmitted, fire on the 14th floor.",Bronx | 2811 Exterior St.,fires,0
529,1575610941126975497,2022-09-29 22:18:16,"All hands transmitted, fire in a multiple dwelling.",Manhattan | 601 W 141st St.,fires,0
530,1575610253923819546,2022-09-29 22:15:32,FDNY EMS lieutenant was pronounced deceased at Mount Sinai Queens Hospital. Suspect taken into custody. https://t.co/89QOPNB9Tm,,fires,0
531,1575562290837028876,2022-09-29 19:04:57,"Confirmed person stabbed, aided is likely. Suspect is a m/w wearing a blue shirt, blue jeans.",Queens | Steinway St and 20th Ave.,crime,3
532,1575536500724289537,2022-09-29 17:22:28,"All hands transmitted, fire in a commercial.",Manhattan | 86 Kenmare St.,fires,0
533,1575521139786452992,2022-09-29 16:21:26,Confirmed shots fired at the location.,Queens | 60th St and 32nd Ave.,crime,3
534,1575520472183476224,2022-09-29 16:18:46,"Confirmed home invasion at gunpoint. Suspect is a male wearing a black hoodie, khaki pants.",Bronx | 1775 Davidson Ave.,fires,0
535,1575518941723721732,2022-09-29 16:12:42,"Confirmed walk-in gunshot victim, aided w/ a gunshot wound to the leg.",Bronx | Lincoln Hospital.,crime,3
536,1575516702372151296,2022-09-29 16:03:48,"Confirmed shots fired. Suspect is a m/b wearing a black ski mask, white shirt, fled w/b on E 146th St.",Bronx | 473 E 146th St.,crime,3
537,1575515876245532674,2022-09-29 16:00:31,"Confirmed male shot, aided not likely. Suspect in custody.",Manhattan | 108 E 126th St.,crime,3
538,1575511285613137922,2022-09-29 15:42:16,"All hands transmitted, fire in a private dwelling.",Brooklyn | 2538 E 65th St.,fires,0
539,1575464311992029189,2022-09-29 12:35:37,"Confirmed male slashed, aided is DOA.",Manhattan | Hester St and Forsyth St.,fires,0
540,1575322950068224000,2022-09-29 03:13:54,"Confirmed knifepoint robbery, aided w/ minor injuries to the chest.",Manhattan | Morton St and West St.,fires,0
541,1575321257771417600,2022-09-29 03:07:10,PD o/s of a confirmed barricaded suspect w/ a firearm.,Queens | 114-28 200th St.,robbery,1
542,1575312244677771265,2022-09-29 02:31:21,17 y/o female was pronounced deceased at Brookdale Hospital. No arrests have been made. https://t.co/0EuFFhQ2cZ,,fires,0
543,1575311445696339969,2022-09-29 02:28:11,"Additional male gunshot victim located at Riverdale Ave and Bristol St, aided w/ a gunshot wound to the leg and his side.",,crime,3
544,1575310490007441412,2022-09-29 02:24:23,"Confirmed male shot in the stomach, aided not likely at this time.",Brooklyn | Riverdale Ave and Chester St.,crime,3
545,1575285079223390208,2022-09-29 00:43:24,"All hands transmitted, fire in a multiple dwelling.",Brooklyn | 392 14th St.,fires,0
546,1575261570657124352,2022-09-28 23:10:00,"All hands transmitted, fire in a barge in sanitation garage.",Staten Island | 2 Muldoon Ave.,fires,0
547,1575260291742457857,2022-09-28 23:04:55,"Confirmed knifepoint robbery. Suspect is a m/b, 5’10” tall, wearing a gray sweater, gray pants.",Manhattan | 38 Warren St.,fires,0
548,1575250896287633416,2022-09-28 22:27:35,"Confirmed female shot in the face, aided is likely.",Brooklyn | 1225 Eastern Pkwy.,crime,3
549,1575246592457719810,2022-09-28 22:10:28,Confirmed gunpoint robbery. Two m/b suspects fled in a gray Nissan sedan w/ New Jersey plate L59NEZ.,Staten Island | 2031 Forest Ave.,robbery,1
550,1575228482375778308,2022-09-28 20:58:31,Confirmed shots fired. Suspect fled n/b on Nagle Ave in a white four-door BMW.,Manhattan | 228 Nagle Ave.,crime,3
551,1575155690666082305,2022-09-28 16:09:16,"Confirmed vandalism of a police vehicle. Suspect is a m/b wearing blue jeans, carrying a… https://t.co/1okGjZkMkR",Manhattan | 1333 Broadway.,fires,0
552,1575140612122333184,2022-09-28 15:09:21,"Confirmed assault. Suspect is a m/h, 6’0” tall, 200 lbs, wearing a blue j… https://t.co/ZW5OB3mHZQ",Staten Island | Hickory Ave and Foch Ave.,crime,3
553,1575120351947800580,2022-09-28 13:48:50,"All hands transmitted, fire in a multiple dwelling.",Bronx | 1203 Fulton Ave.,fires,0
554,1575087494907002882,2022-09-28 11:38:17,"Confirmed male shot, aided not likely at this time.",Bronx | E 182nd St and Tiebout Ave.,crime,3
555,1575086583128227841,2022-09-28 11:34:39,"All hands transmitted, fire in a multiple dwelling.",Bronx | 2324 Boston Rd.,fires,0
556,1575083630778613760,2022-09-28 11:22:55,"Confirmed walk-in male gunshot victim, aided not likely.",Bronx | Lincoln Hospital.,crime,3
557,1575080808146255874,2022-09-28 11:11:42,"Confirmed male shot, aided not likely.",Bronx | 2171 Bruckner Blvd.,crime,3
558,1574975208150147072,2022-09-28 04:12:05,Confirmed 4 people shot at the location.,Manhattan | W 116th St between 7th and 8th Aves.,crime,3
559,1574970299354959872,2022-09-28 03:52:35,"All hands transmitted, fire in a multiple dwelling.",Bronx | 839 Fox St.,fires,0
560,1574967892701024257,2022-09-28 03:43:01,Confirmed shots fired at the location.,Queens | 42nd St and 19th Ave.,crime,3
561,1574962440948916225,2022-09-28 03:21:21,Confirmed shots fired at the location.,Queens | 2-64 27th Ave.,crime,3
562,1574951942022889480,2022-09-28 02:39:38,Confirmed shots fired at the location.,Manhattan | 208 Rivington St.,crime,3
563,1574891529696681994,2022-09-27 22:39:35,"Confirmed person shot, aided not likely.",Staten Island | 101 Daniel Low Terrace.,crime,3
564,1574891220631003152,2022-09-27 22:38:21,Confirmed 4 people shot at the location.,Queens | 88th St and Atlantic Ave.,crime,3
565,1574879959012745243,2022-09-27 21:53:36,Confirmed shots fired. Two m/b suspects fled s/b on Brooklyn Ave on a dirt bike. Both wearing red hoodies.,Brooklyn | 260 Herkimer St.,crime,3
566,1574859967462608896,2022-09-27 20:34:10,"All hands transmitted, fire on the 1st floor.",Brooklyn | 336 Macon St.,fires,0
567,1574859790798491650,2022-09-27 20:33:28,"Confirmed gunpoint robbery in transit. 3 m/b suspects, 15-16 y/o. S-1 is wearin… https://t.co/pgdJT5IrhQ",Bronx | Morris Park station 5 line.,robbery,1
568,1574859220956155928,2022-09-27 20:31:12,"All hands transmitted, fire in a private dwelling.",Queens | 106-12 220th St.,fires,0
569,1574857505645203481,2022-09-27 20:24:23,Confirmed gunpoint robbery. Two m/h suspects wearing all black clothing fled s/b… https://t.co/mQLSgdEKWc,Manhattan | 1271 St Nicholas Ave.,robbery,1
570,1574845031478956033,2022-09-27 19:34:49,"Confirmed 2 people shot, both not likely.",Manhattan | 215 W 125th St.,crime,3
571,1574841632725372966,2022-09-27 19:21:19,"2nd alarm transmitted, fire on the 3rd floor extending to the 4th floor.",Manhattan | 860 Riverside Dr.,fires,0
572,1574776507003801600,2022-09-27 15:02:31,"Confirmed bank robbery. Suspect is a m/w in his mid 30s, 5’9” tall, wearing a blue mask… https://t.co/BtL0keTn5N",Brooklyn | 1201 Quentin Rd.,fires,0
573,1574773381660016641,2022-09-27 14:50:06,"Confirmed male shot in the leg, aided not likely.",Bronx | 985 Simpson St.,crime,3
574,1574607619536338944,2022-09-27 03:51:25,"Confirmed assault, aided is DOA. Suspect in custody.",Bronx | 16 E 208th St.,crime,3
575,1574600181445758976,2022-09-27 03:21:52,"All hands transmitted, fire on the 1st floor.",Brooklyn | 406 Sackett St.,fires,0
576,1574599924485955595,2022-09-27 03:20:51,"Confirmed knifepoint robbery. Suspect is a m/h, 5’5” tall, 150 lbs, wearing a bl… https://t.co/praPcUFQn9",Manhattan | Broadway and White St.,fires,0
577,1574597321517670402,2022-09-27 03:10:30,"PD o/s of a police-vehicle accident w/ two injured officers, both conscious and alert.",Brooklyn | W 19th St and Surf Ave.,accident,2
578,1574589496749867016,2022-09-27 02:39:25,"Vehicle accident, aided w/ serious injuries. Highway CIS reque… https://t.co/TuW7JqqLG6",Queens | Clearview Expy s/b near Throgs Neck Bridge.,accident,2
579,1574587631807119360,2022-09-27 02:32:00,"Confirmed male shot in the foot, aided not likely.",Brooklyn | 648 Park Ave.,crime,3
580,1574563952037601281,2022-09-27 00:57:54,"Confirmed robbery. Suspect is a m/b, 5’10” tall w/ a thin build, wearing a Yankees cap,… https://t.co/avRO8TrYwQ",Brooklyn | 1715 E 14th St.,fires,0
581,1574554950968872960,2022-09-27 00:22:08,"Vehicle accident, aided DOA at the hospital. Highway CIS requested for the confirmed job.",Queens | 106th St and 34th Ave.,accident,2
582,1574541993417625610,2022-09-26 23:30:39,"Confirmed gunpoint robbery, aided w/ minor injuries to the hand. Suspect is a m/b, 6… https://t.co/zvyCD8TXmT",Queens | 64th St and Broadway.,fires,0
583,1574540376895266816,2022-09-26 23:24:14,Confirmed vehicle taken at gunpoint. Two m/b suspects fled e/b on Beverley Rd… https://t.co/NKQRkc24DV,Brooklyn | E 16th St and Beverley Rd.,robbery,1
584,1574531746896412672,2022-09-26 22:49:56,"3rd alarm transmitted, fire in a commercial building.",Brooklyn | 31 Beadel St.,fires,0
585,1574522168184283136,2022-09-26 22:11:52,"2nd alarm transmitted, fire in a commercial building.",Brooklyn | 31 Beadel St.,fires,0
586,1574518482837901312,2022-09-26 21:57:14,"All hands transmitted, fire in a commercial building.",Brooklyn | 31 Beadel St.,fires,0
587,1574496290741927938,2022-09-26 20:29:03,"All hands transmitted, fire in a commercial.",Queens | 106-07 101st Ave.,fires,0
588,1574465476352249870,2022-09-26 18:26:36,"Confirmed male slashed, aided not likely. S-1 is a f/b, 18-20 y/o, wearing a light bl… https://t.co/O3kGi7zYHf",Manhattan | 172 Rivington St.,fires,0
589,1574458332080914432,2022-09-26 17:58:13,"Confirmed commercial robbery. Suspect is a m/b in his mid-20s, 6’0” tall, wearing a gray… https://t.co/RCW12tlH2Q",Manhattan | 1427 6th Ave.,fires,0
590,1574420052128026624,2022-09-26 15:26:06,"Confirmed bank robbery. Suspect is a tall m/b wearing a black hat, black hoodie.",Bronx | 360 E 149th St.,fires,0
591,1574230176128540673,2022-09-26 02:51:36,"Confirmed male shot, aided not likely.",Manhattan | 186 Orchard St.,crime,3
592,1574208345057239041,2022-09-26 01:24:51,17 y/o male was shot in the chest and pronounced deceased at Lincoln Hospital. No arrests have been made. https://t.co/94lE98Hfrq,,crime,3
593,1574203811949936641,2022-09-26 01:06:50,Confirmed robbery. Three m/b suspects. S-1 is wearing a black hoodie w/ white letters on… https://t.co/cXht5SijL2,Manhattan | 4973 Broadway.,robbery,1
594,1574202070839836676,2022-09-26 00:59:55,Driver fled in a 2019 white Mercedes-Benz w/ NY plate HCG7758. Vehicle has possible front-end damage.,,fires,0
